,t,x,y
15178,2023-05-11 12:58:00,116.727,117.299
15179,2023-05-11 12:59:00,117.942,116.727
15180,2023-05-11 13:00:00,119.652,117.942
15181,2023-05-11 13:01:00,117.994,119.652
15182,2023-05-11 13:02:00,117.897,117.994
15183,2023-05-11 13:03:00,116.701,117.897
15184,2023-05-11 13:04:00,117.54,116.701
15185,2023-05-11 13:05:00,117.572,117.54
15186,2023-05-11 13:06:00,117.247,117.572
15187,2023-05-11 13:07:00,118.112,117.247
15188,2023-05-11 13:08:00,116.246,118.112
15189,2023-05-11 13:09:00,116.59,116.246
15190,2023-05-11 13:10:00,113.308,116.59
15191,2023-05-11 13:11:00,112.255,113.308
15192,2023-05-11 13:12:00,110.695,112.255
15193,2023-05-11 13:13:00,110.474,110.695
15194,2023-05-11 13:14:00,107.725,110.474
15195,2023-05-11 13:15:00,110.071,107.725
15196,2023-05-11 13:16:00,109.59,110.071
15197,2023-05-11 13:17:00,106.554,109.59
15198,2023-05-11 13:18:00,105.326,106.554
15199,2023-05-11 13:19:00,106.457,105.326
15200,2023-05-11 13:20:00,105.69,106.457
15201,2023-05-11 13:21:00,105.677,105.69
15202,2023-05-11 13:22:00,105.703,105.677
15203,2023-05-11 13:23:00,106.619,105.703
15204,2023-05-11 13:24:00,107.478,106.619
15205,2023-05-11 13:25:00,105.131,107.478
15206,2023-05-11 13:26:00,104.566,105.131
15207,2023-05-11 13:27:00,106.821,104.566
15208,2023-05-11 13:28:00,105.053,106.821
15209,2023-05-11 13:29:00,108.401,105.053
15210,2023-05-11 13:30:00,106.88,108.401
15211,2023-05-11 13:31:00,105.41,106.88
15212,2023-05-11 13:32:00,105.664,105.41
15213,2023-05-11 13:33:00,105.989,105.664
15214,2023-05-11 13:34:00,107.224,105.989
15215,2023-05-11 13:35:00,105.573,107.224
15216,2023-05-11 13:36:00,105.723,105.573
15217,2023-05-11 13:37:00,105.658,105.723
15218,2023-05-11 13:38:00,105.112,105.658
15219,2023-05-11 13:39:00,107.471,105.112
15220,2023-05-11 13:40:00,104.903,107.471
15221,2023-05-11 13:41:00,104.624,104.903
15222,2023-05-11 13:42:00,106.152,104.624
15223,2023-05-11 13:43:00,105.97,106.152
15224,2023-05-11 13:44:00,104.462,105.97
15225,2023-05-11 13:45:00,106.502,104.462
15226,2023-05-11 13:46:00,104.864,106.502
15227,2023-05-11 13:47:00,104.943,104.864
15228,2023-05-11 13:48:00,103.922,104.943
15229,2023-05-11 13:49:00,106.632,103.922
15230,2023-05-11 13:50:00,104.871,106.632
15231,2023-05-11 13:51:00,105.592,104.871
15232,2023-05-11 13:52:00,104.936,105.592
15233,2023-05-11 13:53:00,105.645,104.936
15234,2023-05-11 13:54:00,107.633,105.645
15235,2023-05-11 13:55:00,104.897,107.633
15236,2023-05-11 13:56:00,104.013,104.897
15237,2023-05-11 13:57:00,103.701,104.013
15238,2023-05-11 13:58:00,105.56,103.701
15239,2023-05-11 13:59:00,105.761,105.56
15240,2023-05-11 14:00:00,106.438,105.761
15241,2023-05-11 14:01:00,105.04,106.438
15242,2023-05-11 14:02:00,104.013,105.04
15243,2023-05-11 14:03:00,105.202,104.013
15244,2023-05-11 14:04:00,101.985,105.202
15245,2023-05-11 14:05:00,104.943,101.985
15246,2023-05-11 14:06:00,105.098,104.943
15247,2023-05-11 14:07:00,104.104,105.098
15248,2023-05-11 14:08:00,102.531,104.104
15249,2023-05-11 14:09:00,105.684,102.531
15250,2023-05-11 14:10:00,105.125,105.684
15251,2023-05-11 14:11:00,103.876,105.125
15252,2023-05-11 14:12:00,103.467,103.876
15253,2023-05-11 14:13:00,105.82,103.467
15254,2023-05-11 14:14:00,104.156,105.82
15255,2023-05-11 14:15:00,103.701,104.156
15256,2023-05-11 14:16:00,104.572,103.701
15257,2023-05-11 14:17:00,105.326,104.572
15258,2023-05-11 14:18:00,103.019,105.326
15259,2023-05-11 14:19:00,103.292,103.019
15260,2023-05-11 14:20:00,103.857,103.292
15261,2023-05-11 14:21:00,103.22,103.857
15262,2023-05-11 14:22:00,104.78,103.22
15263,2023-05-11 14:23:00,103.707,104.78
15264,2023-05-11 14:24:00,106.88,103.707
15265,2023-05-11 14:25:00,106.983,106.88
15266,2023-05-11 14:26:00,105.482,106.983
15267,2023-05-11 14:27:00,106.691,105.482
15268,2023-05-11 14:28:00,104.767,106.691
15269,2023-05-11 14:29:00,104.416,104.767
15270,2023-05-11 14:30:00,104.618,104.416
15271,2023-05-11 14:31:00,106.619,104.618
15272,2023-05-11 14:32:00,105.69,106.619
15273,2023-05-11 14:33:00,106.301,105.69
15274,2023-05-11 14:34:00,106.106,106.301
15275,2023-05-11 14:35:00,107.438,106.106
15276,2023-05-11 14:36:00,105.599,107.438
15277,2023-05-11 14:37:00,105.677,105.599
15278,2023-05-11 14:38:00,105.56,105.677
15279,2023-05-11 14:39:00,107.627,105.56
15280,2023-05-11 14:40:00,108.667,107.627
15281,2023-05-11 14:41:00,107.478,108.667
15282,2023-05-11 14:42:00,106.678,107.478
15283,2023-05-11 14:43:00,107.945,106.678
15284,2023-05-11 14:44:00,107.009,107.945
15285,2023-05-11 14:45:00,107.699,107.009
15286,2023-05-11 14:46:00,105.716,107.699
15287,2023-05-11 14:47:00,107.529,105.716
15288,2023-05-11 14:48:00,107.601,107.529
15289,2023-05-11 14:49:00,107.127,107.601
15290,2023-05-11 14:50:00,107.12,107.127
15291,2023-05-11 14:51:00,107.107,107.12
15292,2023-05-11 14:52:00,101.634,107.107
15293,2023-05-11 14:53:00,104.162,101.634
15294,2023-05-11 14:54:00,101.862,104.162
15295,2023-05-11 14:55:00,103.181,101.862
15296,2023-05-11 14:56:00,105.007,103.181
15297,2023-05-11 14:57:00,103.571,105.007
15298,2023-05-11 14:58:00,102.986,103.571
15299,2023-05-11 14:59:00,104.799,102.986
15300,2023-05-11 15:00:00,103.831,104.799
15301,2023-05-11 15:01:00,104.539,103.831
15302,2023-05-11 15:02:00,105.098,104.539
15303,2023-05-11 15:03:00,107.322,105.098
15304,2023-05-11 15:04:00,107.686,107.322
15305,2023-05-11 15:05:00,107.075,107.686
15306,2023-05-11 15:06:00,108.829,107.075
15307,2023-05-11 15:07:00,110.617,108.829
15308,2023-05-11 15:08:00,109.876,110.617
15309,2023-05-11 15:09:00,109.779,109.876
15310,2023-05-11 15:10:00,112.71,109.779
15311,2023-05-11 15:11:00,113.815,112.71
15312,2023-05-11 15:12:00,116.298,113.815
15313,2023-05-11 15:13:00,115.011,116.298
15314,2023-05-11 15:14:00,115.16,115.011
15315,2023-05-11 15:15:00,116.051,115.16
15316,2023-05-11 15:16:00,117.793,116.051
15317,2023-05-11 15:17:00,118.781,117.793
15318,2023-05-11 15:18:00,121.225,118.781
15319,2023-05-11 15:19:00,122.993,121.225
15320,2023-05-11 15:20:00,120.646,122.993
15321,2023-05-11 15:21:00,124.657,120.646
15322,2023-05-11 15:22:00,128.232,124.657
15323,2023-05-11 15:23:00,126.34,128.232
15324,2023-05-11 15:24:00,125.235,126.34
15325,2023-05-11 15:25:00,126.665,125.235
15326,2023-05-11 15:26:00,125.379,126.665
15327,2023-05-11 15:27:00,126.509,125.379
15328,2023-05-11 15:28:00,124.247,126.509
15329,2023-05-11 15:29:00,123.11,124.247
15330,2023-05-11 15:30:00,118.93,123.11
15331,2023-05-11 15:31:00,118.339,118.93
15332,2023-05-11 15:32:00,116.942,118.339
15333,2023-05-11 15:33:00,116.428,116.942
15334,2023-05-11 15:34:00,116.604,116.428
15335,2023-05-11 15:35:00,116.688,116.604
15336,2023-05-11 15:36:00,116.064,116.688
15337,2023-05-11 15:37:00,116.331,116.064
15338,2023-05-11 15:38:00,115.973,116.331
15339,2023-05-11 15:39:00,115.622,115.973
15340,2023-05-11 15:40:00,115.55,115.622
15341,2023-05-11 15:41:00,114.654,115.55
15342,2023-05-11 15:42:00,116.116,114.654
15343,2023-05-11 15:43:00,114.66,116.116
15344,2023-05-11 15:44:00,115.518,114.66
15345,2023-05-11 15:45:00,114.764,115.518
15346,2023-05-11 15:46:00,115.102,114.764
15347,2023-05-11 15:47:00,114.894,115.102
15348,2023-05-11 15:48:00,114.133,114.894
15349,2023-05-11 15:49:00,113.23,114.133
15350,2023-05-11 15:50:00,111.592,113.23
15351,2023-05-11 15:51:00,113.978,111.592
15352,2023-05-11 15:52:00,112.385,113.978
15353,2023-05-11 15:53:00,112.898,112.385
15354,2023-05-11 15:54:00,113.321,112.898
15355,2023-05-11 15:55:00,114.016,113.321
15356,2023-05-11 15:56:00,114.016,114.016
15357,2023-05-11 15:57:00,111.072,114.016
15358,2023-05-11 15:58:00,109.941,111.072
15359,2023-05-11 15:59:00,109.798,109.941
15360,2023-05-11 16:00:00,108.7,109.798
15361,2023-05-11 16:01:00,105.313,108.7
15362,2023-05-11 16:02:00,106.022,105.313
15363,2023-05-11 16:03:00,102.18,106.022
15364,2023-05-11 16:04:00,101.595,102.18
15365,2023-05-11 16:05:00,102.069,101.595
15366,2023-05-11 16:06:00,102.564,102.069
15367,2023-05-11 16:07:00,101.335,102.564
15368,2023-05-11 16:08:00,103.33,101.335
15369,2023-05-11 16:09:00,101.303,103.33
15370,2023-05-11 16:10:00,101.588,101.303
15371,2023-05-11 16:11:00,100.191,101.588
15372,2023-05-11 16:12:00,100.627,100.191
15373,2023-05-11 16:13:00,100.522,100.627
15374,2023-05-11 16:14:00,102.102,100.522
15375,2023-05-11 16:15:00,100.809,102.102
15376,2023-05-11 16:16:00,101.731,100.809
15377,2023-05-11 16:17:00,99.957,101.731
15378,2023-05-11 16:18:00,100.236,99.957
15379,2023-05-11 16:19:00,101.394,100.236
15380,2023-05-11 16:20:00,102.069,101.394
15381,2023-05-11 16:21:00,102.537,102.069
15382,2023-05-11 16:22:00,102.297,102.537
15383,2023-05-11 16:23:00,102.284,102.297
15384,2023-05-11 16:24:00,101.381,102.284
15385,2023-05-11 16:25:00,102.316,101.381
15386,2023-05-11 16:26:00,103.058,102.316
15387,2023-05-11 16:27:00,104.819,103.058
15388,2023-05-11 16:28:00,104.241,104.819
15389,2023-05-11 16:29:00,104.429,104.241
15390,2023-05-11 16:30:00,105.982,104.429
15391,2023-05-11 16:31:00,106.152,105.982
15392,2023-05-11 16:32:00,108.173,106.152
15393,2023-05-11 16:33:00,107.673,108.173
15394,2023-05-11 16:34:00,108.01,107.673
15395,2023-05-11 16:35:00,112.834,108.01
15396,2023-05-11 16:36:00,113.288,112.834
15397,2023-05-11 16:37:00,113.997,113.288
15398,2023-05-11 16:38:00,113.321,113.997
15399,2023-05-11 16:39:00,114.861,113.321
15400,2023-05-11 16:40:00,113.965,114.861
15401,2023-05-11 16:41:00,115.706,113.965
15402,2023-05-11 16:42:00,113.237,115.706
15403,2023-05-11 16:43:00,113.893,113.237
15404,2023-05-11 16:44:00,114.14,113.893
15405,2023-05-11 16:45:00,115.297,114.14
15406,2023-05-11 16:46:00,115.316,115.297
15407,2023-05-11 16:47:00,114.965,115.316
15408,2023-05-11 16:48:00,116.051,114.965
15409,2023-05-11 16:49:00,114.823,116.051
15410,2023-05-11 16:50:00,114.536,114.823
15411,2023-05-11 16:51:00,116.246,114.536
15412,2023-05-11 16:52:00,115.174,116.246
15413,2023-05-11 16:53:00,114.686,115.174
15414,2023-05-11 16:54:00,114.699,114.686
15415,2023-05-11 16:55:00,113.821,114.699
15416,2023-05-11 16:56:00,115.232,113.821
15417,2023-05-11 16:57:00,115.603,115.232
15418,2023-05-11 16:58:00,117.104,115.603
15419,2023-05-11 16:59:00,116.142,117.104
15420,2023-05-11 17:00:00,114.543,116.142
15421,2023-05-11 17:01:00,116.233,114.543
15422,2023-05-11 17:02:00,114.797,116.233
15423,2023-05-11 17:03:00,114.998,114.797
15424,2023-05-11 17:04:00,114.991,114.998
15425,2023-05-11 17:05:00,115.414,114.991
15426,2023-05-11 17:06:00,116.025,115.414
15427,2023-05-11 17:07:00,114.647,116.025
15428,2023-05-11 17:08:00,114.212,114.647
15429,2023-05-11 17:09:00,113.217,114.212
15430,2023-05-11 17:10:00,114.654,113.217
15431,2023-05-11 17:11:00,114.166,114.654
15432,2023-05-11 17:12:00,112.762,114.166
15433,2023-05-11 17:13:00,115.219,112.762
15434,2023-05-11 17:14:00,113.321,115.219
15435,2023-05-11 17:15:00,113.802,113.321
15436,2023-05-11 17:16:00,114.725,113.802
15437,2023-05-11 17:17:00,115.85,114.725
15438,2023-05-11 17:18:00,114.459,115.85
15439,2023-05-11 17:19:00,113.763,114.459
15440,2023-05-11 17:20:00,112.677,113.763
15441,2023-05-11 17:21:00,114.173,112.677
15442,2023-05-11 17:22:00,113.581,114.173
15443,2023-05-11 17:23:00,112.775,113.581
15444,2023-05-11 17:24:00,112.944,112.775
15445,2023-05-11 17:25:00,113.717,112.944
15446,2023-05-11 17:26:00,112.756,113.717
15447,2023-05-11 17:27:00,114.309,112.756
15448,2023-05-11 17:28:00,113.834,114.309
15449,2023-05-11 17:29:00,112.528,113.834
15450,2023-05-11 17:30:00,113.848,112.528
15451,2023-05-11 17:31:00,112.645,113.848
15452,2023-05-11 17:32:00,112.242,112.645
15453,2023-05-11 17:33:00,113.061,112.242
15454,2023-05-11 17:34:00,113.185,113.061
15455,2023-05-11 17:35:00,113.093,113.185
15456,2023-05-11 17:36:00,113.152,113.093
15457,2023-05-11 17:37:00,113.997,113.152
15458,2023-05-11 17:38:00,113.861,113.997
15459,2023-05-11 17:39:00,112.437,113.861
15460,2023-05-11 17:40:00,111.273,112.437
15461,2023-05-11 17:41:00,113.978,111.273
15462,2023-05-11 17:42:00,112.587,113.978
15463,2023-05-11 17:43:00,114.465,112.587
15464,2023-05-11 17:44:00,113.607,114.465
15465,2023-05-11 17:45:00,113.601,113.607
15466,2023-05-11 17:46:00,115.252,113.601
15467,2023-05-11 17:47:00,114.751,115.252
15468,2023-05-11 17:48:00,113.88,114.751
15469,2023-05-11 17:49:00,114.848,113.88
15470,2023-05-11 17:50:00,114.068,114.848
15471,2023-05-11 17:51:00,115.55,114.068
15472,2023-05-11 17:52:00,114.647,115.55
15473,2023-05-11 17:53:00,114.309,114.647
15474,2023-05-11 17:54:00,114.432,114.309
15475,2023-05-11 17:55:00,114.738,114.432
15476,2023-05-11 17:56:00,113.484,114.738
15477,2023-05-11 17:57:00,112.964,113.484
15478,2023-05-11 17:58:00,113.698,112.964
15479,2023-05-11 17:59:00,116.227,113.698
15480,2023-05-11 18:00:00,113.711,116.227
15481,2023-05-11 18:01:00,114.133,113.711
15482,2023-05-11 18:02:00,114.829,114.133
15483,2023-05-11 18:03:00,114.218,114.829
15484,2023-05-11 18:04:00,115.252,114.218
15485,2023-05-11 18:05:00,113.841,115.252
15486,2023-05-11 18:06:00,112.723,113.841
15487,2023-05-11 18:07:00,114.153,112.723
15488,2023-05-11 18:08:00,115.141,114.153
15489,2023-05-11 18:09:00,113.445,115.141
15490,2023-05-11 18:10:00,113.106,113.445
15491,2023-05-11 18:11:00,113.171,113.106
15492,2023-05-11 18:12:00,113.587,113.171
15493,2023-05-11 18:13:00,113.256,113.587
15494,2023-05-11 18:14:00,114.27,113.256
15495,2023-05-11 18:15:00,114.173,114.27
15496,2023-05-11 18:16:00,114.01,114.173
15497,2023-05-11 18:17:00,113.594,114.01
15498,2023-05-11 18:18:00,114.556,113.594
15499,2023-05-11 18:19:00,113.529,114.556
15500,2023-05-11 18:20:00,112.242,113.529
15501,2023-05-11 18:21:00,112.43,112.242
15502,2023-05-11 18:22:00,112.32,112.43
15503,2023-05-11 18:23:00,110.767,112.32
15504,2023-05-11 18:24:00,112.066,110.767
15505,2023-05-11 18:25:00,112.645,112.066
15506,2023-05-11 18:26:00,112.028,112.645
15507,2023-05-11 18:27:00,110.708,112.028
15508,2023-05-11 18:28:00,111.196,110.708
15509,2023-05-11 18:29:00,110.643,111.196
15510,2023-05-11 18:30:00,109.713,110.643
15511,2023-05-11 18:31:00,110.285,109.713
15512,2023-05-11 18:32:00,111.761,110.285
15513,2023-05-11 18:33:00,111.618,111.761
15514,2023-05-11 18:34:00,111.514,111.618
15515,2023-05-11 18:35:00,110.767,111.514
15516,2023-05-11 18:36:00,111.436,110.767
15517,2023-05-11 18:37:00,111.449,111.436
15518,2023-05-11 18:38:00,111.014,111.449
15519,2023-05-11 18:39:00,109.928,111.014
15520,2023-05-11 18:40:00,110.208,109.928
15521,2023-05-11 18:41:00,109.577,110.208
15522,2023-05-11 18:42:00,111.573,109.577
15523,2023-05-11 18:43:00,110.819,111.573
15524,2023-05-11 18:44:00,109.629,110.819
15525,2023-05-11 18:45:00,112.001,109.629
15526,2023-05-11 18:46:00,109.947,112.001
15527,2023-05-11 18:47:00,110.786,109.947
15528,2023-05-11 18:48:00,109.285,110.786
15529,2023-05-11 18:49:00,110.026,109.285
15530,2023-05-11 18:50:00,109.713,110.026
15531,2023-05-11 18:51:00,110.136,109.713
15532,2023-05-11 18:52:00,110.591,110.136
15533,2023-05-11 18:53:00,111.235,110.591
15534,2023-05-11 18:54:00,110.721,111.235
15535,2023-05-11 18:55:00,109.512,110.721
15536,2023-05-11 18:56:00,110.09,109.512
15537,2023-05-11 18:57:00,110.513,110.09
15538,2023-05-11 18:58:00,110.526,110.513
15539,2023-05-11 18:59:00,111.189,110.526
15540,2023-05-11 19:00:00,111.001,111.189
15541,2023-05-11 19:01:00,110.896,111.001
15542,2023-05-11 19:02:00,110.871,110.896
15543,2023-05-11 19:03:00,110.428,110.871
15544,2023-05-11 19:04:00,110.487,110.428
15545,2023-05-11 19:05:00,110.201,110.487
15546,2023-05-11 19:06:00,109.935,110.201
15547,2023-05-11 19:07:00,109.935,109.935
15548,2023-05-11 19:08:00,110.077,109.935
15549,2023-05-11 19:09:00,109.785,110.077
15550,2023-05-11 19:10:00,110.695,109.785
15551,2023-05-11 19:11:00,108.641,110.695
15552,2023-05-11 19:12:00,110.09,108.641
15553,2023-05-11 19:13:00,108.758,110.09
15554,2023-05-11 19:14:00,109.135,108.758
15555,2023-05-11 19:15:00,109.187,109.135
15556,2023-05-11 19:16:00,108.537,109.187
15557,2023-05-11 19:17:00,109.245,108.537
15558,2023-05-11 19:18:00,110.585,109.245
15559,2023-05-11 19:19:00,111.774,110.585
15560,2023-05-11 19:20:00,110.077,111.774
15561,2023-05-11 19:21:00,110.019,110.077
15562,2023-05-11 19:22:00,110.747,110.019
15563,2023-05-11 19:23:00,109.2,110.747
15564,2023-05-11 19:24:00,110.786,109.2
15565,2023-05-11 19:25:00,110.338,110.786
15566,2023-05-11 19:26:00,108.251,110.338
15567,2023-05-11 19:27:00,109.798,108.251
15568,2023-05-11 19:28:00,109.792,109.798
15569,2023-05-11 19:29:00,111.026,109.792
15570,2023-05-11 19:30:00,110.987,111.026
15571,2023-05-11 19:31:00,110.689,110.987
15572,2023-05-11 19:32:00,110.962,110.689
15573,2023-05-11 19:33:00,110.045,110.962
15574,2023-05-11 19:34:00,111.319,110.045
15575,2023-05-11 19:35:00,111.787,111.319
15576,2023-05-11 19:36:00,111.54,111.787
15577,2023-05-11 19:37:00,111.15,111.54
15578,2023-05-11 19:38:00,110.071,111.15
15579,2023-05-11 19:39:00,110.63,110.071
15580,2023-05-11 19:40:00,110.272,110.63
15581,2023-05-11 19:41:00,110.253,110.272
15582,2023-05-11 19:42:00,111.144,110.253
15583,2023-05-11 19:43:00,110.773,111.144
15584,2023-05-11 19:44:00,112.405,110.773
15585,2023-05-11 19:45:00,110.662,112.405
15586,2023-05-11 19:46:00,110.071,110.662
15587,2023-05-11 19:47:00,110.331,110.071
15588,2023-05-11 19:48:00,110.565,110.331
15589,2023-05-11 19:49:00,111.449,110.565
15590,2023-05-11 19:50:00,112.782,111.449
15591,2023-05-11 19:51:00,111.417,112.782
15592,2023-05-11 19:52:00,114.01,111.417
15593,2023-05-11 19:53:00,113.659,114.01
15594,2023-05-11 19:54:00,112.34,113.659
15595,2023-05-11 19:55:00,109.798,112.34
15596,2023-05-11 19:56:00,111.702,109.798
15597,2023-05-11 19:57:00,112.021,111.702
15598,2023-05-11 19:58:00,112.652,112.021
15599,2023-05-11 19:59:00,112.898,112.652
15600,2023-05-11 20:00:00,112.418,112.898
15601,2023-05-11 20:01:00,112.697,112.418
15602,2023-05-11 20:02:00,113.035,112.697
15603,2023-05-11 20:03:00,112.086,113.035
15604,2023-05-11 20:04:00,113.386,112.086
15605,2023-05-11 20:05:00,111.839,113.386
15606,2023-05-11 20:06:00,112.385,111.839
15607,2023-05-11 20:07:00,112.834,112.385
15608,2023-05-11 20:08:00,111.676,112.834
15609,2023-05-11 20:09:00,111.735,111.676
15610,2023-05-11 20:10:00,113.737,111.735
15611,2023-05-11 20:11:00,114.27,113.737
15612,2023-05-11 20:12:00,113.685,114.27
15613,2023-05-11 20:13:00,111.943,113.685
15614,2023-05-11 20:14:00,112.535,111.943
15615,2023-05-11 20:15:00,113.087,112.535
15616,2023-05-11 20:16:00,113.581,113.087
15617,2023-05-11 20:17:00,111.436,113.581
15618,2023-05-11 20:18:00,111.729,111.436
15619,2023-05-11 20:19:00,112.756,111.729
15620,2023-05-11 20:20:00,112.996,112.756
15621,2023-05-11 20:21:00,111.631,112.996
15622,2023-05-11 20:22:00,112.749,111.631
15623,2023-05-11 20:23:00,112.951,112.749
15624,2023-05-11 20:24:00,114.205,112.951
15625,2023-05-11 20:25:00,112.171,114.205
15626,2023-05-11 20:26:00,113.009,112.171
15627,2023-05-11 20:27:00,113.802,113.009
15628,2023-05-11 20:28:00,114.205,113.802
15629,2023-05-11 20:29:00,113.419,114.205
15630,2023-05-11 20:30:00,113.061,113.419
15631,2023-05-11 20:31:00,113.041,113.061
15632,2023-05-11 20:32:00,113.425,113.041
15633,2023-05-11 20:33:00,112.814,113.425
15634,2023-05-11 20:34:00,112.794,112.814
15635,2023-05-11 20:35:00,111.989,112.794
15636,2023-05-11 20:36:00,112.372,111.989
15637,2023-05-11 20:37:00,112.996,112.372
15638,2023-05-11 20:38:00,113.106,112.996
15639,2023-05-11 20:39:00,113.49,113.106
15640,2023-05-11 20:40:00,113.971,113.49
15641,2023-05-11 20:41:00,114.043,113.971
15642,2023-05-11 20:42:00,113.464,114.043
15643,2023-05-11 20:43:00,112.743,113.464
15644,2023-05-11 20:44:00,113.211,112.743
15645,2023-05-11 20:45:00,104.663,113.211
15646,2023-05-11 20:46:00,105.866,104.663
15647,2023-05-11 20:47:00,105.177,105.866
15648,2023-05-11 20:48:00,105.359,105.177
15649,2023-05-11 20:49:00,105.963,105.359
15650,2023-05-11 20:50:00,105.04,105.963
15651,2023-05-11 20:51:00,103.512,105.04
15652,2023-05-11 20:52:00,102.979,103.512
15653,2023-05-11 20:53:00,102.615,102.979
15654,2023-05-11 20:54:00,103.63,102.615
15655,2023-05-11 20:55:00,103.064,103.63
15656,2023-05-11 20:56:00,103.564,103.064
15657,2023-05-11 20:57:00,102.46,103.564
15658,2023-05-11 20:58:00,102.524,102.46
15659,2023-05-11 20:59:00,101.4,102.524
15660,2023-05-11 21:00:00,102.069,101.4
15661,2023-05-11 21:01:00,101.244,102.069
15662,2023-05-11 21:02:00,102.278,101.244
15663,2023-05-11 21:03:00,101.53,102.278
15664,2023-05-11 21:04:00,100.932,101.53
15665,2023-05-11 21:05:00,99.996,100.932
15666,2023-05-11 21:06:00,99.431,99.996
15667,2023-05-11 21:07:00,100.054,99.431
15668,2023-05-11 21:08:00,100.886,100.054
15669,2023-05-11 21:09:00,99.625,100.886
15670,2023-05-11 21:10:00,99.469,99.625
15671,2023-05-11 21:11:00,99.171,99.469
15672,2023-05-11 21:12:00,99.729,99.171
15673,2023-05-11 21:13:00,98.501,99.729
15674,2023-05-11 21:14:00,99.69,98.501
15675,2023-05-11 21:15:00,99.06,99.69
15676,2023-05-11 21:16:00,99.021,99.06
15677,2023-05-11 21:17:00,100.061,99.021
15678,2023-05-11 21:18:00,100.458,100.061
15679,2023-05-11 21:19:00,99.899,100.458
15680,2023-05-11 21:20:00,99.372,99.899
15681,2023-05-11 21:21:00,99.054,99.372
15682,2023-05-11 21:22:00,99.424,99.054
15683,2023-05-11 21:23:00,99.261,99.424
15684,2023-05-11 21:24:00,98.924,99.261
15685,2023-05-11 21:25:00,99.132,98.924
15686,2023-05-11 21:26:00,98.956,99.132
15687,2023-05-11 21:27:00,99.625,98.956
15688,2023-05-11 21:28:00,98.781,99.625
15689,2023-05-11 21:29:00,99.431,98.781
15690,2023-05-11 21:30:00,99.177,99.431
15691,2023-05-11 21:31:00,100.009,99.177
15692,2023-05-11 21:32:00,99.957,100.009
15693,2023-05-11 21:33:00,99.866,99.957
15694,2023-05-11 21:34:00,98.793,99.866
15695,2023-05-11 21:35:00,100.321,98.793
15696,2023-05-11 21:36:00,101.797,100.321
15697,2023-05-11 21:37:00,101.322,101.797
15698,2023-05-11 21:38:00,101.731,101.322
15699,2023-05-11 21:39:00,102.395,101.731
15700,2023-05-11 21:40:00,105.684,102.395
15701,2023-05-11 21:41:00,105.632,105.684
15702,2023-05-11 21:42:00,105.664,105.632
15703,2023-05-11 21:43:00,105.924,105.664
15704,2023-05-11 21:44:00,107.309,105.924
15705,2023-05-11 21:45:00,105.462,107.309
15706,2023-05-11 21:46:00,106.541,105.462
15707,2023-05-11 21:47:00,107.198,106.541
15708,2023-05-11 21:48:00,106.489,107.198
15709,2023-05-11 21:49:00,108.316,106.489
15710,2023-05-11 21:50:00,107.504,108.316
15711,2023-05-11 21:51:00,106.951,107.504
15712,2023-05-11 21:52:00,106.775,106.951
15713,2023-05-11 21:53:00,108.576,106.775
15714,2023-05-11 21:54:00,107.666,108.576
15715,2023-05-11 21:55:00,109.551,107.666
15716,2023-05-11 21:56:00,108.173,109.551
15717,2023-05-11 21:57:00,110.461,108.173
15718,2023-05-11 21:58:00,108.413,110.461
15719,2023-05-11 21:59:00,109.382,108.413
15720,2023-05-11 22:00:00,108.576,109.382
15721,2023-05-11 22:01:00,110.578,108.576
15722,2023-05-11 22:02:00,111.118,110.578
15723,2023-05-11 22:03:00,110.656,111.118
15724,2023-05-11 22:04:00,111.28,110.656
15725,2023-05-11 22:05:00,111.098,111.28
15726,2023-05-11 22:06:00,110.721,111.098
15727,2023-05-11 22:07:00,112.424,110.721
15728,2023-05-11 22:08:00,112.145,112.424
15729,2023-05-11 22:09:00,112.008,112.145
15730,2023-05-11 22:10:00,111.871,112.008
15731,2023-05-11 22:11:00,110.883,111.871
15732,2023-05-11 22:12:00,110.656,110.883
15733,2023-05-11 22:13:00,110.883,110.656
15734,2023-05-11 22:14:00,109.727,110.883
15735,2023-05-11 22:15:00,111.592,109.727
15736,2023-05-11 22:16:00,113.185,111.592
15737,2023-05-11 22:17:00,111.969,113.185
15738,2023-05-11 22:18:00,113.412,111.969
15739,2023-05-11 22:19:00,113.185,113.412
15740,2023-05-11 22:20:00,112.268,113.185
15741,2023-05-11 22:21:00,113.146,112.268
15742,2023-05-11 22:22:00,113.47,113.146
15743,2023-05-11 22:23:00,114.407,113.47
15744,2023-05-11 22:24:00,113.353,114.407
15745,2023-05-11 22:25:00,112.821,113.353
15746,2023-05-11 22:26:00,113.464,112.821
15747,2023-05-11 22:27:00,113.451,113.464
15748,2023-05-11 22:28:00,113.152,113.451
15749,2023-05-11 22:29:00,114.523,113.152
15750,2023-05-11 22:30:00,114.068,114.523
15751,2023-05-11 22:31:00,116.006,114.068
15752,2023-05-11 22:32:00,115.967,116.006
15753,2023-05-11 22:33:00,115.355,115.967
15754,2023-05-11 22:34:00,115.277,115.355
15755,2023-05-11 22:35:00,116.188,115.277
15756,2023-05-11 22:36:00,114.218,116.188
15757,2023-05-11 22:37:00,115.57,114.218
15758,2023-05-11 22:38:00,114.439,115.57
15759,2023-05-11 22:39:00,114.543,114.439
15760,2023-05-11 22:40:00,114.354,114.543
